source_name,source_url,forecast_date,outlook_date,price_usd,price_range_min,price_range_max,context,scraped_date
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/miit-revises-measures-for-steel-capacity-replacement-seeks-public-comments-1416664.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:42:23
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/minres-launches-new-production-hub-at-onslow-iron-in-western-australia-1417845.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:42:27
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/moc-average-rebar-price-in-china-down-05-percent-in-oct-6-12-2025-1415066.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:42:29
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/nbs-local-chinese-rebar-prices-up-04-percent-in-late-october-2025-1417767.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:42:48
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/nbs-new-house-prices-in-first-tier-cities-of-china-down-07-in-september-2025-1415633.htm,,,100.0,,,"6.6 percent in Jan-Oct 2025 07 Nov | Steel News China's iron ore imports rise by 0.7 percent in January-October 2025 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials Southeast Asian interest in Chinese billet starts to revive after price softening 06 Nov | Longs and Billet Ex-China wire rod prices move down, lower non-VAT",2025-11-08 12:42:50
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/net-profit-increases-sharply-in-q3-2025-at-aceros-arequipa-1417942.htm,,Q3 2025,26.8,,,"2025 at Aceros Arequipa Tuesday, 04 November 2025 18:28:59 (GMT+3)
					
					  | Sao Paulo Loading... Read Aloud The Peruvian steel producer, Aceros Arequipa, posted a net profit of PEN 91 million (USD 26.8 million) for Q3 2025, 131.6 percent more than in Q3 2024. Net sales increased by 6.0 percent to PEN 1.198 billion, production costs increased by 3.1 percent to PEN 1.003 billion, the gross pr",2025-11-08 12:43:00
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/oecd-s-africas-steel-sector-needs-25-30-billion-to-cut-emissions-by-85-by-2050-1416497.htm,,2050,,25.0,30.0,"nferences, webinars and video interviews can be watched on Steel Video. Start Your Free Trial < Latest Steel News Home > Steel News > Latest Steel News > OECD:... OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 Friday, 24 October 2025 15:42:38 (GMT+3)
					
					  | Istanbul Loading... Read Aloud The Organization for Economic Co-operation and Development (OECD)",2025-11-08 12:43:34
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/oecd-s-africas-steel-sector-needs-25-30-billion-to-cut-emissions-by-85-by-2050-1416497.htm,,2050,,25.0,30.0,"2025 15:42:38 (GMT+3)
					
					  | Istanbul Loading... Read Aloud The Organization for Economic Co-operation and Development (OECD) has stated that South Africa ’s iron and steel industry requires $25-30 billion in investments by 2050 to reduce greenhouse gas (GHG) emissions by up to 85 percent. The findings, published in the OECD’s Implementing the Framework for Industry’s Net-Zero Transition",2025-11-08 12:43:34
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/opinion,,2050,,25.0,30.0,"rgy demand to peak by 2035 as renewables surge 27 Oct Free EU steel supply chain reports highlight scrap quality, trade risks and decarbonization path 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 24 Oct Free TCUD: Turkey leads steel production in Europe, protectionism makes exports difficult 23 Oct Free Federacciai echoes Italian government’s diss",2025-11-08 12:43:41
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/opinion,,2025,93.0,,,"t as microchip shortage intensifies 31 Oct Free UK Steel calls for decisive action on funding, energy and carbon reform in 2025 Budget 30 Oct Free Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook 30 Oct Free BIR Stainless Steel Committee: More restrictive trade likely for the stainless sector 27 Oct Free McKinsey & Company: Global energy demand to peak b",2025-11-08 12:43:41
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/raw-mat,,Q3 2025,93.0,,,"dvance HyREX ironmaking technology for near-zero emissions production 30 Oct Free S. Korea’s POSCO posts higher net profit for Q3 2025 30 Oct Free Goldman Sachs raises 2026 iron ore price forecast to $93/mt but keeps bearish market outlook 29 Oct Free BIR: Old trade rules no longer apply, reshaping recycling 28 Oct Free US raw steel production is up 0.2 percent - week 44, 2025 27 Oct Free Sweden’s",2025-11-08 12:44:35
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/rio-tinto-accelerates-readiness-for-simandous-inaugural-shipment-1415692.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:44:49
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/rio-tintos-iron-ore-output-in-pilbara-remains-stable-in-q3-1414482.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:44:52
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/robe-river-jv-to-develop-new-iron-ore-deposits-at-west-angelas-mine-1413355.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:44:56
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/russias-olkon-completes-key-infrastructure-works-to-boost-iron-ore-output-1415455.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:45:05
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/s-africa,,2050,,25.0,30.0,"r Çelik Yücel Boru Zaporizhkoks Zaporizhstal Start Date End Date 03 Nov Free South Africa’s base metal export value down 20.9 percent in Jan-Sept 2025 24 Oct Free OECD: S. Africa’s steel sector needs $25-30 billion to cut emissions by 85% by 2050 22 Oct Free S. Africa finds dumping in corrosion-resistant flats imports from China, holds off on provisional duties 01 Oct Free Industrial Development C",2025-11-08 12:45:16
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/sails-bokaro-steel-plant-produces-electrical-and-agricultural-equipment-grade-steel-for-first-time-1418194.htm,,,,150.0,200.0,"e mine achieves record monthly dispatch in August 04 Sep | Steel News SAIL’s Odisha group of iron ore mines achieves highest-ever output in FY 2023-24 27 Jun | Steel News SAIL with partners to invest $150-200 million to expand coal mine in Mozambique 07 Nov | Steel News SAIL awards MDO contract for captive coal block development, production 31 Jul | Steel News SAIL looks to start production from c",2025-11-08 12:45:37
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/salzgitter-and-oldendorff-partner-to-cut-iron-ore-shipping-emissions-by-20-1414443.htm,,,100.0,,,"ise by 0.7 percent in January-October 2025 07 Nov | Steel News Brazilian pig iron exports increase sharply in October 07 Nov | Steel News Iron ore prices in China down this week, but still well above $100/mt CFR 06 Nov | Scrap & Raw Materials ArcelorMittal posts 72 percent rise in net profit for Jan-Sept 2025 06 Nov | Steel News Major steel and raw material futures prices in China – November 6, 20",2025-11-08 12:45:41
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/samarco-achieves-record-production-in-q3-1417053.htm,,,120.9,,,"restart of operations, against 3.9 million mt in the previous quarter. Sales of Samarco's products have matched the same volume of production in both quarters, with the average pellets price reaching $120.9/mt against $128.9/mt previously, and the combined price of pellets and iron ore reaching $110.8/mt against $121.1/mt previously. Compared to the third quarter of 2024, production increased by 6",2025-11-08 12:45:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/samarco-achieves-record-production-in-q3-1417053.htm,,,128.9,,,"ons, against 3.9 million mt in the previous quarter. Sales of Samarco's products have matched the same volume of production in both quarters, with the average pellets price reaching $120.9/mt against $128.9/mt previously, and the combined price of pellets and iron ore reaching $110.8/mt against $121.1/mt previously. Compared to the third quarter of 2024, production increased by 64 percent, sales i",2025-11-08 12:45:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/samarco-achieves-record-production-in-q3-1417053.htm,,,110.8,,,"ts have matched the same volume of production in both quarters, with the average pellets price reaching $120.9/mt against $128.9/mt previously, and the combined price of pellets and iron ore reaching $110.8/mt against $121.1/mt previously. Compared to the third quarter of 2024, production increased by 64 percent, sales increased by 108 percent, the average pellet price declined by 18 percent, and",2025-11-08 12:45:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/samarco-achieves-record-production-in-q3-1417053.htm,,,121.1,,,"e same volume of production in both quarters, with the average pellets price reaching $120.9/mt against $128.9/mt previously, and the combined price of pellets and iron ore reaching $110.8/mt against $121.1/mt previously. Compared to the third quarter of 2024, production increased by 64 percent, sales increased by 108 percent, the average pellet price declined by 18 percent, and the average price",2025-11-08 12:45:43
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/sea-freight-rates-increase-in-june-for-brazilian-steel-imports-1350062.htm,,,56.0,,,"23 July 2024 05:16:16 (GMT+3)
					
					  | San Diego Loading... Read Aloud According to the Brazilian foreign trade agency COMEX, in June the sea freight rates for imports of slabs from Russia were $56/mt for shipment to Rio de Janeiro and $72/mt for shipment to São Paulo. For HRC, sea freight from China to the northeast was $33/mt, $36/mt to the south, $145/mt to the north, and $47/mt to the so",2025-11-08 12:46:06
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/sea-freight-rates-increase-in-june-for-brazilian-steel-imports-1350062.htm,,,72.0,,,"| San Diego Loading... Read Aloud According to the Brazilian foreign trade agency COMEX, in June the sea freight rates for imports of slabs from Russia were $56/mt for shipment to Rio de Janeiro and $72/mt for shipment to São Paulo. For HRC, sea freight from China to the northeast was $33/mt, $36/mt to the south, $145/mt to the north, and $47/mt to the southeast. For CRC, sea freight from China t",2025-11-08 12:46:06
www.steelorbis.com,https://www.steelorbis.com/steel-news/latest-news/sea-freight-rates-increase-in-june-for-brazilian-steel-imports-1350062.htm,,,33.0,,,"X, in June the sea freight rates for imports of slabs from Russia were $56/mt for shipment to Rio de Janeiro and $72/mt for shipment to São Paulo. For HRC, sea freight from China to the northeast was $33/mt, $36/mt to the south, $145/mt to the north, and $47/mt to the southeast. For CRC, sea freight from China to the south was $37/mt from South Korea to the southeast was $72/mt and from Sweden to",2025-11-08 12:46:06
